year_month,user_country,hotel_country,active_users,row_events,weighted_events,bookings,booking_row_rate,booking_value_proxy_total,avg_distance_filled,package_booking_share,avg_valid_stay_nights,avg_valid_lead_days
2014-06-01,235,108,3,9,10,2,0.2222222222222222,2,,0.0,1.8888888888888888,159.55555555555554
2014-06-01,198,168,13,54,84,4,0.07407407407407407,4,9116.148793749999,0.0,3.888888888888889,28.814814814814813
2014-06-01,209,98,2,4,6,0,0.0,0,,,3.25,211.75
2014-06-01,50,203,1,3,3,1,0.3333333333333333,2,,1.0,4.666666666666667,35.666666666666664
2014-06-01,168,144,2,10,20,1,0.1,1,,0.0,2.6,6.7
2014-06-01,68,79,8,29,44,2,0.06896551724137931,2,2678.7475217391298,0.0,1.1724137931034482,28.379310344827587
2014-06-01,1,130,2,2,2,0,0.0,0,6011.7226,,7.0,112.5
2014-06-01,205,19,3,33,49,8,0.24242424242424243,8,7789.4505030303035,0.0,1.606060606060606,54.90909090909091
2014-06-01,28,199,4,14,31,0,0.0,0,454.39480000000003,,5.142857142857143,32.07142857142857
2014-06-01,28,44,2,8,8,0,0.0,0,139.6803,,3.375,56.875
2014-06-01,125,48,4,6,7,1,0.16666666666666666,1,6957.420816666668,0.0,1.6666666666666667,15.166666666666666
2014-06-01,48,107,19,62,110,6,0.0967741935483871,6,536.9912999999999,0.0,3.2419354838709675,85.88709677419355
2014-06-01,63,3,1,5,9,1,0.2,2,,1.0,3.0,293.0
2014-06-01,148,5,3,79,89,0,0.0,0,,,7.772151898734177,97.11392405063292
2014-06-01,5,124,1,4,6,0,0.0,0,,,2.0,13.5
2014-06-01,87,208,4,14,21,1,0.07142857142857142,1,,0.0,3.7142857142857144,52.07142857142857
2014-06-01,28,2,2,8,9,3,0.375,3,,0.0,1.0,3.125
2014-06-01,208,77,3,20,30,2,0.1,2,724.21065,0.0,3.6,50.65
2014-06-01,80,14,1,1,1,0,0.0,0,,,11.0,37.0
2014-06-01,29,26,4,21,45,1,0.047619047619047616,2,,1.0,4.761904761904762,48.476190476190474
2014-06-01,176,77,2,16,16,1,0.0625,2,,1.0,5.0625,19.9375
2014-06-01,231,147,1,2,3,0,0.0,0,,,1.0,5.0
2014-06-01,149,99,3,20,37,0,0.0,0,,,8.5,38.55
2014-06-01,198,124,1,2,2,1,0.5,1,,0.0,1.0,14.0
2014-06-01,148,107,7,32,41,4,0.125,4,4039.1976000000004,0.0,1.875,23.875
2014-06-01,229,99,6,17,20,1,0.058823529411764705,1,,0.0,1.9411764705882353,10.588235294117647
2014-06-01,180,208,2,12,17,0,0.0,0,,,2.25,28.75
2014-06-01,206,127,2,3,5,0,0.0,0,,,4.333333333333333,9.666666666666666
2014-06-01,192,174,1,1,1,0,0.0,0,,,2.0,0.0
2014-06-01,75,144,6,17,21,3,0.17647058823529413,3,,0.0,2.764705882352941,4.294117647058823
2014-06-01,99,170,7,33,43,7,0.21212121212121213,7,,0.0,3.6363636363636362,14.454545454545455
2014-06-01,59,182,3,9,13,0,0.0,0,8646.6013,,5.333333333333333,28.22222222222222
2014-06-01,149,100,18,79,147,5,0.06329113924050633,5,,0.0,3.7974683544303796,33.65822784810127
2014-06-01,206,206,1,2,2,1,0.5,1,,0.0,1.0,3.0
2014-06-01,124,199,1,9,11,1,0.1111111111111111,1,,0.0,3.0,37.0
2014-06-01,45,199,2,21,27,1,0.047619047619047616,1,,0.0,3.0952380952380953,172.85714285714286
2014-06-01,124,135,1,4,8,0,0.0,0,,,2.75,40.0
2014-06-01,29,212,1,3,4,0,0.0,0,,,3.0,3.0
2014-06-01,129,107,3,13,25,2,0.15384615384615385,2,3976.2511961538457,0.0,2.923076923076923,46.38461538461539
2014-06-01,229,151,9,55,80,4,0.07272727272727272,5,,0.25,3.727272727272727,40.03636363636364
2014-06-01,149,202,12,34,89,2,0.058823529411764705,2,,0.0,1.911764705882353,14.588235294117647
2014-06-01,123,77,1,39,44,4,0.10256410256410256,4,,0.0,1.641025641025641,19.05128205128205
2014-06-01,1,0,24,103,130,7,0.06796116504854369,9,1526.6053214285716,0.2857142857142857,4.70873786407767,56.786407766990294
2014-06-01,69,1,23,63,80,4,0.06349206349206349,4,5918.107257142859,0.0,4.142857142857143,60.888888888888886
2014-06-01,28,79,1,6,6,0,0.0,0,1362.6686,,6.0,38.666666666666664
2014-06-01,162,44,2,7,8,0,0.0,0,,,1.8571428571428572,36.285714285714285
2014-06-01,148,194,1,1,2,0,0.0,0,,,,22.0
2014-06-01,80,60,2,4,7,0,0.0,0,,,3.75,77.75
2014-06-01,206,106,3,5,11,1,0.2,1,6606.91375,0.0,4.0,48.6
2014-06-01,168,46,1,37,45,4,0.10810810810810811,4,,0.0,1.5405405405405406,34.54054054054054
2014-06-01,51,52,3,16,17,1,0.0625,1,,0.0,1.25,27.5
2014-06-01,214,99,3,14,18,4,0.2857142857142857,5,,0.25,5.083333333333333,91.41666666666667
2014-06-01,69,84,7,9,10,0,0.0,0,,,7.666666666666667,162.0
2014-06-01,32,68,42,134,169,20,0.14925373134328357,20,,0.0,1.6343283582089552,17.134328358208954
2014-06-01,152,8,7,40,52,0,0.0,0,,,5.512820512820513,196.7
2014-06-01,87,64,17,53,64,9,0.16981132075471697,10,,0.1111111111111111,2.150943396226415,13.056603773584905
2014-06-01,209,99,1,8,20,0,0.0,0,,,4.0,37.375
2014-06-01,68,162,3,5,7,1,0.2,1,7535.5945,0.0,1.2,119.4
2014-06-01,52,151,2,21,24,0,0.0,0,,,4.857142857142857,61.0
2014-06-01,77,140,15,26,44,0,0.0,0,3758.096092307692,,7.346153846153846,229.1153846153846
2014-06-01,1,10,8,19,22,2,0.10526315789473684,2,2834.3157526315786,0.0,6.631578947368421,59.89473684210526
2014-06-01,66,185,16,41,61,0,0.0,0,5398.905229268292,,5.95,150.26829268292684
2014-06-01,198,64,2,15,17,2,0.13333333333333333,2,6466.638899999999,0.0,7.8,26.333333333333332
2014-06-01,126,182,6,31,41,3,0.0967741935483871,3,8383.700961111112,0.0,1.032258064516129,8.483870967741936
2014-06-01,31,77,5,28,37,1,0.03571428571428571,1,,0.0,4.571428571428571,34.07142857142857
2014-06-01,229,144,3,20,26,0,0.0,0,,,2.25,68.75
2014-06-01,154,179,2,2,2,0,0.0,0,,,2.5,15.5
2014-06-01,221,12,1,4,4,0,0.0,0,,,2.75,25.5
2014-06-01,63,51,1,2,3,0,0.0,0,4570.63365,,4.0,12.0
2014-06-01,205,98,27,127,164,11,0.08661417322834646,12,5614.8320070866175,0.09090909090909091,3.4365079365079363,131.1968503937008
2014-06-01,114,198,4,8,9,1,0.125,1,157.19535,0.0,3.5,52.0
2014-06-01,47,135,2,6,6,1,0.16666666666666666,1,,0.0,1.0,8.0
2014-06-01,214,82,1,5,6,1,0.2,1,,0.0,1.0,15.0
2014-06-01,70,152,12,73,151,0,0.0,0,,,3.4444444444444446,106.28767123287672
2014-06-01,60,182,2,6,8,0,0.0,0,,,13.333333333333334,171.5
2014-06-01,57,47,8,26,36,2,0.07692307692307693,3,1551.9422,0.5,2.6923076923076925,40.96153846153846
2014-06-01,46,146,7,16,20,2,0.125,2,5774.645496875,0.0,5.9375,109.8125
2014-06-01,230,99,6,33,40,3,0.09090909090909091,3,5599.268589285716,0.0,7.151515151515151,38.78787878787879
2014-06-01,154,199,3,4,4,1,0.25,1,4563.208,0.0,3.5,39.75
2014-06-01,214,21,13,45,55,6,0.13333333333333333,7,,0.16666666666666666,4.488888888888889,20.22222222222222
2014-06-01,166,204,2,45,58,0,0.0,0,,,7.2,36.48888888888889
2014-06-01,66,157,44,54,73,1,0.018518518518518517,1,1900.0547064814816,0.0,4.86,98.81481481481481
2014-06-01,55,63,3,7,9,1,0.14285714285714285,1,,0.0,2.5714285714285716,59.714285714285715
2014-06-01,28,26,2,7,8,0,0.0,0,,,8.0,97.85714285714286
2014-06-01,82,68,1,3,3,1,0.3333333333333333,1,,0.0,1.0,14.333333333333334
2014-06-01,195,115,1,3,4,0,0.0,0,,,13.0,371.0
2014-06-01,19,93,2,9,13,2,0.2222222222222222,2,,0.0,3.7777777777777777,6.333333333333333
2014-06-01,4,163,5,25,29,2,0.08,2,,0.0,2.44,20.4
2014-06-01,37,200,1,1,1,0,0.0,0,,,9.0,51.0
2014-06-01,162,135,2,57,65,2,0.03508771929824561,2,,0.0,1.2280701754385965,65.59649122807018
2014-06-01,114,163,4,9,10,0,0.0,0,1642.771,,8.11111111111111,33.333333333333336
2014-06-01,218,204,14,135,186,4,0.02962962962962963,4,,0.0,3.674074074074074,50.85925925925926
2014-06-01,195,107,4,12,18,1,0.08333333333333333,1,,0.0,7.333333333333333,64.16666666666667
2014-06-01,235,135,5,16,39,2,0.125,3,3872.9667,0.5,3.375,17.25
2014-06-01,77,89,1,1,1,0,0.0,0,4807.0703,,1.0,84.0
2014-06-01,205,78,3,5,5,0,0.0,0,5003.3143,,3.0,45.6
2014-06-01,191,8,3,11,16,0,0.0,0,4323.1743,,7.0,78.18181818181819
2014-06-01,168,152,1,6,6,0,0.0,0,,,3.8333333333333335,136.66666666666666
2014-06-01,195,130,2,11,12,1,0.09090909090909091,1,,0.0,4.181818181818182,23.363636363636363
2014-06-01,32,99,6,17,29,5,0.29411764705882354,5,,0.0,3.0588235294117645,12.941176470588236
2014-06-01,39,144,5,14,17,3,0.21428571428571427,3,4077.7488357142856,0.0,4.571428571428571,177.28571428571428
2014-06-01,77,211,1,2,5,0,0.0,0,9672.34885,,1.0,29.0
2014-06-01,133,44,3,19,20,0,0.0,0,,,4.105263157894737,40.31578947368421
2014-06-01,59,47,1,1,1,0,0.0,0,,,14.0,64.0
2014-06-01,115,15,1,5,7,1,0.2,1,,0.0,3.2,8.0
2014-06-01,75,82,1,1,1,0,0.0,0,,,10.0,11.0
2014-06-01,213,204,1,2,2,1,0.5,1,5637.7302,0.0,1.0,2.0
2014-06-01,103,174,5,10,11,0,0.0,0,1648.3367449999998,,4.625,108.5
2014-06-01,50,7,1,18,32,0,0.0,0,,,1.7222222222222223,45.611111111111114
2014-06-01,235,170,4,8,13,0,0.0,0,,,6.375,31.75
2014-06-01,175,204,3,19,22,1,0.05263157894736842,1,,0.0,1.5263157894736843,13.473684210526315
2014-06-01,57,163,4,18,27,1,0.05555555555555555,1,1549.7004,0.0,3.8333333333333335,52.94444444444444
2014-06-01,190,15,1,15,26,0,0.0,0,,,4.0,1.0
2014-06-01,61,63,1,3,3,1,0.3333333333333333,1,,0.0,2.3333333333333335,51.333333333333336
2014-06-01,47,22,2,14,17,3,0.21428571428571427,3,,0.0,4.285714285714286,30.142857142857142
2014-06-01,46,112,4,11,12,2,0.18181818181818182,2,4127.747609090909,0.0,8.545454545454545,90.36363636363636
2014-06-01,55,5,3,5,5,0,0.0,0,,,11.4,137.6
2014-06-01,67,194,1,2,3,1,0.5,1,,0.0,2.0,7.0
2014-06-01,55,10,2,3,3,1,0.3333333333333333,1,,0.0,4.666666666666667,51.666666666666664
2014-06-01,208,144,2,4,7,1,0.25,1,,0.0,1.5,9.25
2014-06-01,15,93,1,3,3,0,0.0,0,,,4.0,67.0
2014-06-01,46,1,4,9,9,2,0.2222222222222222,2,1840.2386777777776,0.0,2.888888888888889,54.666666666666664
2014-06-01,40,50,1,5,6,1,0.2,1,,0.0,1.8,101.2
2014-06-01,50,68,2,5,9,0,0.0,0,,,2.0,46.4
2014-06-01,15,50,6,54,70,7,0.12962962962962962,7,,0.0,2.6481481481481484,27.962962962962962
2014-06-01,19,128,5,13,15,0,0.0,0,,,4.0,42.53846153846154
2014-06-01,54,199,5,20,23,2,0.1,2,,0.0,1.95,1.9
2014-06-01,214,58,4,11,12,1,0.09090909090909091,1,,0.0,5.090909090909091,65.54545454545455
2014-06-01,141,208,8,42,52,0,0.0,0,3856.208541666667,,9.380952380952381,55.92857142857143
2014-06-01,206,3,1,3,3,0,0.0,0,,,2.3333333333333335,135.0
2014-06-01,52,8,6,31,45,2,0.06451612903225806,3,,0.5,11.451612903225806,29.64516129032258
2014-06-01,131,204,5,32,37,2,0.0625,2,4407.21880172414,0.0,2.5625,27.25
2014-06-01,77,201,2,4,6,0,0.0,0,5481.7728,,2.5,153.75
2014-06-01,77,36,5,8,15,0,0.0,0,5364.293775,,4.625,113.375
2014-06-01,46,43,2,2,2,0,0.0,0,5222.8179,,2.0,52.0
2014-06-01,215,26,1,5,9,0,0.0,0,10459.50226,,3.6,180.8
2014-06-01,39,82,3,27,57,0,0.0,0,8251.361671875004,,3.7777777777777777,150.2962962962963
2014-06-01,1,47,13,29,41,2,0.06896551724137931,2,5256.360996153847,0.0,7.862068965517241,65.96551724137932
2014-06-01,192,50,7,49,67,5,0.10204081632653061,5,,0.0,2.938775510204082,16.306122448979593
2014-06-01,195,11,2,6,9,0,0.0,0,,,2.1666666666666665,33.333333333333336
2014-06-01,205,25,7,20,23,4,0.2,4,2629.2536149999996,0.0,3.85,52.95
2014-06-01,66,33,4,7,8,0,0.0,0,5161.881028571428,,1.2857142857142858,36.142857142857146
2014-06-01,195,180,7,21,27,5,0.23809523809523808,5,5391.1978,0.0,1.1904761904761905,28.952380952380953
2014-06-01,4,204,1,1,1,0,0.0,0,,,3.0,88.0
2014-06-01,119,89,2,3,3,0,0.0,0,,,2.6666666666666665,8.333333333333334
2014-06-01,215,132,1,2,6,0,0.0,0,10921.9691,,3.0,182.5
2014-06-01,202,198,7,60,71,1,0.016666666666666666,1,,0.0,2.1666666666666665,40.46666666666667
2014-06-01,103,104,1,6,6,1,0.16666666666666666,1,,0.0,2.6666666666666665,62.166666666666664
2014-06-01,66,202,37,173,229,8,0.046242774566473986,8,7126.650177456651,0.0,5.479768786127168,25.653179190751445
2014-06-01,231,21,3,11,15,1,0.09090909090909091,1,,0.0,4.363636363636363,37.81818181818182
2014-06-01,131,124,15,101,136,8,0.07920792079207921,8,5476.50145111111,0.0,2.485148514851485,19.178217821782177
2014-06-01,195,15,6,17,17,3,0.17647058823529413,3,,0.0,3.7058823529411766,51.35294117647059
2014-06-01,123,21,1,23,30,1,0.043478260869565216,1,,0.0,2.0,41.0
2014-06-01,133,63,18,66,95,7,0.10606060606060606,8,,0.14285714285714285,4.303030303030303,100.43939393939394
2014-06-01,46,72,9,30,38,2,0.06666666666666667,2,315.3084066666667,0.0,2.8666666666666667,25.666666666666668
2014-06-01,233,186,1,9,11,0,0.0,0,,,8.88888888888889,27.666666666666668
2014-06-01,158,8,4,27,39,1,0.037037037037037035,1,,0.0,13.25925925925926,102.18518518518519
2014-06-01,48,135,12,49,81,9,0.1836734693877551,9,955.5915000000002,0.0,2.4081632653061225,21.93877551020408
2014-06-01,6,22,2,9,32,1,0.1111111111111111,1,,0.0,3.4444444444444446,42.666666666666664
2014-06-01,46,152,9,28,50,0,0.0,0,4875.444385714286,,8.928571428571429,105.71428571428571
2014-06-01,46,126,9,40,56,6,0.15,7,5214.198910000001,0.16666666666666666,8.85,57.8
2014-06-01,85,122,3,10,12,1,0.1,1,,0.0,4.7,35.6
2014-06-01,198,31,6,11,12,1,0.09090909090909091,1,4988.06106,0.0,4.181818181818182,42.90909090909091
2014-06-01,216,144,1,1,1,0,0.0,0,,,3.0,8.0
2014-06-01,70,6,1,4,6,1,0.25,1,,0.0,7.0,2.0
2014-06-01,3,47,3,11,15,0,0.0,0,,,5.7272727272727275,160.45454545454547
2014-06-01,150,99,1,2,2,1,0.5,1,,0.0,5.0,9.0
2014-06-01,163,170,2,25,37,0,0.0,0,,,5.48,19.6
2014-06-01,214,12,2,4,4,0,0.0,0,,,3.75,8.0
2014-06-01,228,144,4,15,27,2,0.13333333333333333,3,,0.5,5.733333333333333,43.0
2014-06-01,194,127,1,5,5,0,0.0,0,,,4.0,35.0
2014-06-01,12,203,2,12,13,0,0.0,0,,,1.9166666666666667,50.333333333333336
2014-06-01,112,82,1,4,4,0,0.0,0,,,4.0,19.0
2014-06-01,129,50,5,38,79,4,0.10526315789473684,4,1330.4387526315793,0.0,2.763157894736842,28.026315789473685
2014-06-01,59,204,5,41,45,3,0.07317073170731707,3,4474.589586486489,0.0,2.951219512195122,9.682926829268293
2014-06-01,77,206,3,8,12,2,0.25,2,9271.228142857144,0.0,1.375,48.0
2014-06-01,0,112,9,22,42,3,0.13636363636363635,3,3321.9328,0.0,3.3181818181818183,15.136363636363637
2014-06-01,191,87,2,10,12,0,0.0,0,,,2.4,129.6
2014-06-01,210,139,1,4,4,1,0.25,1,,0.0,1.0,201.25
2014-06-01,181,105,10,77,100,4,0.05194805194805195,4,,0.0,2.4285714285714284,37.81818181818182
2014-06-01,163,104,2,16,22,3,0.1875,3,7427.5757625,0.0,1.625,99.5
2014-06-01,211,22,1,2,4,0,0.0,0,,,1.0,5.0
2014-06-01,186,6,1,1,2,0,0.0,0,,,7.0,94.0
2014-06-01,198,11,3,5,5,0,0.0,0,431.3076,,1.6,64.0
2014-06-01,214,127,1,2,3,0,0.0,0,,,5.0,54.0
2014-06-01,58,180,1,3,3,0,0.0,0,,,10.0,51.0
2014-06-01,45,204,3,16,34,1,0.0625,1,,0.0,2.5625,13.9375
2014-06-01,91,46,5,10,15,4,0.4,4,,0.0,1.8,1.4
2014-06-01,70,1,1,10,12,2,0.2,2,,0.0,2.3,1.6
2014-06-01,143,203,2,14,16,0,0.0,0,,,1.0,10.142857142857142
2014-06-01,219,81,1,4,4,0,0.0,0,,,6.75,9.75
2014-06-01,205,84,13,23,28,2,0.08695652173913043,2,2901.7968869565216,0.0,4.956521739130435,113.8695652173913
2014-06-01,229,36,1,7,7,1,0.14285714285714285,1,,0.0,2.0,20.571428571428573
2014-06-01,119,202,2,4,4,1,0.25,1,,0.0,3.25,22.25
2014-06-01,91,105,8,49,95,6,0.12244897959183673,6,,0.0,1.7959183673469388,24.79591836734694
2014-06-01,70,196,6,25,63,0,0.0,0,,,6.36,29.48
2014-06-01,80,31,4,26,34,2,0.07692307692307693,2,,0.0,2.230769230769231,37.42307692307692
2014-06-01,228,203,1,4,4,1,0.25,1,,0.0,4.25,49.5
2014-06-01,105,121,1,1,1,0,0.0,0,,,14.0,20.0
2014-06-01,74,77,7,81,148,0,0.0,0,,,4.814814814814815,45.098765432098766
2014-06-01,133,83,2,7,11,1,0.14285714285714285,1,,0.0,3.857142857142857,37.42857142857143
2014-06-01,61,170,2,10,19,1,0.1,2,,1.0,14.1,187.6
2014-06-01,32,78,1,3,3,0,0.0,0,,,3.0,273.6666666666667
2014-06-01,80,163,8,68,103,1,0.014705882352941176,2,,1.0,6.014705882352941,67.67647058823529
2014-06-01,80,47,3,4,5,0,0.0,0,,,6.5,46.0
2014-06-01,181,140,2,9,21,0,0.0,0,,,2.7777777777777777,287.77777777777777
2014-06-01,194,87,2,17,20,0,0.0,0,,,4.764705882352941,29.705882352941178
2014-06-01,148,79,2,5,7,1,0.2,1,,0.0,4.4,19.4
2014-06-01,214,20,1,6,19,1,0.16666666666666666,2,,1.0,3.5,13.0
2014-06-01,146,48,3,13,15,1,0.07692307692307693,1,2687.4769,0.0,2.1538461538461537,38.69230769230769
2014-06-01,80,26,8,19,39,0,0.0,0,,,7.2105263157894735,42.31578947368421
2014-06-01,167,197,6,15,23,4,0.26666666666666666,4,,0.0,1.2666666666666666,18.8
2014-06-01,28,180,4,18,22,0,0.0,0,137.93915333333334,,3.2777777777777777,55.611111111111114
2014-06-01,48,162,3,46,49,2,0.043478260869565216,2,,0.0,2.4130434782608696,24.804347826086957
2014-06-01,29,64,3,3,10,0,0.0,0,,,8.0,42.333333333333336
2014-06-01,58,204,7,21,55,2,0.09523809523809523,2,,0.0,5.571428571428571,51.666666666666664
2014-06-01,118,50,4,16,25,2,0.125,2,4639.0262884615395,0.0,6.3125,28.1875
2014-06-01,46,127,8,40,52,5,0.125,6,1035.3989794117642,0.2,2.725,49.75
2014-06-01,182,7,7,29,38,3,0.10344827586206896,3,6476.7375,0.0,4.0,54.06896551724138
2014-06-01,58,5,2,4,4,0,0.0,0,,,17.75,38.0
2014-06-01,158,152,2,7,12,0,0.0,0,,,7.714285714285714,76.71428571428571
2014-06-01,45,0,1,3,7,0,0.0,0,,,4.0,32.333333333333336
2014-06-01,48,11,4,36,47,3,0.08333333333333333,3,,0.0,1.8888888888888888,15.833333333333334
2014-06-01,192,204,1,18,20,0,0.0,0,,,3.7777777777777777,52.333333333333336
2014-06-01,141,83,1,1,3,0,0.0,0,,,2.0,48.0
2014-06-01,82,152,1,1,1,0,0.0,0,,,3.0,322.0
2014-06-01,0,21,5,19,31,3,0.15789473684210525,3,3873.1169,0.0,1.894736842105263,7.842105263157895
2014-06-01,182,111,1,4,5,1,0.25,1,4417.9796,0.0,3.0,108.75
2014-06-01,68,180,9,17,24,2,0.11764705882352941,2,3632.4248777777775,0.0,3.2941176470588234,61.76470588235294
2014-06-01,55,11,6,20,35,5,0.25,6,,0.2,3.1,61.0
2014-06-01,141,143,1,1,1,0,0.0,0,,,3.0,48.0
2014-06-01,141,44,1,1,2,0,0.0,0,,,2.0,48.0
2014-06-01,48,128,1,5,6,0,0.0,0,,,5.0,31.0
2014-06-01,52,48,10,43,60,1,0.023255813953488372,1,,0.0,8.19047619047619,100.90697674418605
2014-06-01,29,15,1,3,3,0,0.0,0,,,6.0,6.0
2014-06-01,69,193,8,16,18,0,0.0,0,,,5.2,111.6875
2014-06-01,1,189,1,1,1,0,0.0,0,9014.8869,,9.0,167.0
2014-06-01,66,113,1,1,1,0,0.0,0,5343.8019,,8.0,38.0
2014-06-01,169,77,1,2,3,0,0.0,0,,,3.0,81.0
2014-06-01,198,93,3,8,10,0,0.0,0,,,1.375,59.375
2014-06-01,54,198,1,1,1,0,0.0,0,,,7.0,14.0
2014-06-01,190,135,2,4,4,1,0.25,1,4358.096799999999,0.0,1.0,7.5
2014-06-01,46,147,7,27,32,5,0.18518518518518517,6,1797.0379296296294,0.2,3.6666666666666665,29.296296296296298
2014-06-01,44,8,11,64,82,2,0.03125,2,1922.8810649999996,0.0,5.21875,110.6875
2014-06-01,58,170,1,14,15,0,0.0,0,,,1.0714285714285714,40.714285714285715
2014-06-01,44,148,11,40,60,6,0.15,6,0.4001,0.0,2.725,50.3
2014-06-01,225,163,2,4,4,0,0.0,0,,,6.25,33.75
2014-06-01,5,180,6,21,31,2,0.09523809523809523,2,,0.0,3.0952380952380953,39.38095238095238
2014-06-01,39,203,1,1,1,0,0.0,0,8161.888,,20.0,115.0
2014-06-01,93,169,11,62,84,5,0.08064516129032258,6,,0.2,2.4915254237288136,26.305084745762713
2014-06-01,148,52,1,4,6,0,0.0,0,,,6.0,19.0
2014-06-01,133,199,10,39,47,4,0.10256410256410256,6,,0.5,2.948717948717949,49.46153846153846
2014-06-01,190,70,11,31,42,7,0.22580645161290322,7,4046.573131249999,0.0,2.5161290322580645,30.387096774193548
2014-06-01,48,170,4,10,24,0,0.0,0,1406.0172,,3.5,36.7
2014-06-01,71,128,17,30,50,2,0.06666666666666667,2,,0.0,4.620689655172414,78.13333333333334
2014-06-01,186,48,1,1,1,0,0.0,0,,,6.0,4.0
2014-06-01,71,67,1,3,3,0,0.0,0,,,2.0,9.0
2014-06-01,1,74,2,6,16,0,0.0,0,984.4163666666667,,6.0,80.66666666666667
2014-06-01,87,158,1,1,3,0,0.0,0,,,4.0,51.0
2014-06-01,69,98,13,56,71,7,0.125,7,5324.871,0.0,5.232142857142857,134.44642857142858
2014-06-01,148,182,2,4,6,0,0.0,0,,,6.25,131.5
2014-06-01,149,111,1,12,22,0,0.0,0,,,9.0,53.5
2014-06-01,149,1,10,36,62,5,0.1388888888888889,5,,0.0,2.638888888888889,7.861111111111111
2014-06-01,65,144,1,2,2,1,0.5,2,,1.0,6.0,63.0
2014-06-01,185,70,4,118,136,1,0.00847457627118644,1,,0.0,2.0677966101694913,122.22881355932203
2014-06-01,61,182,1,4,4,1,0.25,2,,1.0,5.0,38.0
2014-06-01,134,63,2,6,7,1,0.16666666666666666,1,,0.0,1.8333333333333333,53.166666666666664
2014-06-01,215,22,13,77,96,4,0.05194805194805195,4,7254.378306122449,0.0,5.402597402597403,67.05194805194805
2014-06-01,130,96,3,4,5,0,0.0,0,2127.4017,,6.5,147.25
2014-06-01,154,63,7,48,79,4,0.08333333333333333,4,9618.221959722221,0.0,5.125,27.645833333333332
2014-06-01,103,208,4,6,7,0,0.0,0,6034.223999999999,,3.6666666666666665,51.833333333333336
2014-06-01,205,23,4,31,38,1,0.03225806451612903,1,7135.777948387099,0.0,5.290322580645161,64.83870967741936
2014-06-01,154,5,2,9,17,1,0.1111111111111111,1,10228.5462,0.0,3.3333333333333335,68.22222222222223
2014-06-01,69,45,5,10,12,0,0.0,0,,,7.0,184.11111111111111
2014-06-01,52,82,6,18,19,1,0.05555555555555555,1,,0.0,2.5555555555555554,19.944444444444443
2014-06-01,129,22,3,33,50,1,0.030303030303030304,1,4830.587086363636,0.0,23.363636363636363,29.21212121212121
2014-06-01,206,77,6,14,33,2,0.14285714285714285,3,2578.6361,0.5,4.714285714285714,24.857142857142858
2014-06-01,158,58,1,1,1,0,0.0,0,,,8.0,16.0
2014-06-01,68,124,4,30,48,0,0.0,0,6604.163213793104,,5.433333333333334,234.0
2014-06-01,64,50,4,9,13,1,0.1111111111111111,1,,0.0,2.6666666666666665,18.555555555555557
2014-06-01,235,15,1,1,1,0,0.0,0,,,6.0,39.0
2014-06-01,123,141,1,4,4,0,0.0,0,,,2.5,198.75
2014-06-01,123,152,1,2,2,0,0.0,0,,,2.0,199.0
2014-06-01,96,8,1,8,8,0,0.0,0,,,2.0,90.25
2014-06-01,194,202,3,5,6,0,0.0,0,,,7.0,181.8
2014-06-01,180,107,3,16,24,1,0.0625,1,,0.0,3.75,28.9375
2014-06-01,173,48,1,4,4,0,0.0,0,,,8.5,134.5
2014-06-01,158,196,2,6,9,1,0.16666666666666666,1,,0.0,5.5,95.66666666666667
2014-06-01,3,125,3,5,5,1,0.2,1,,0.0,4.0,81.8
2014-06-01,37,9,1,2,3,1,0.5,1,,0.0,1.0,100.0
2014-06-01,206,7,1,1,1,0,0.0,0,945.0268,,2.0,73.0
2014-06-01,48,130,1,17,18,0,0.0,0,,,4.882352941176471,30.176470588235293
2014-06-01,141,168,2,17,20,4,0.23529411764705882,4,,0.0,1.7647058823529411,30.058823529411764
2014-06-01,163,64,2,3,3,0,0.0,0,,,2.3333333333333335,4.666666666666667
2014-06-01,214,84,1,2,3,0,0.0,0,,,14.0,189.0
2014-06-01,23,51,1,9,13,1,0.1111111111111111,1,,0.0,4.0,8.0
2014-06-01,55,137,1,6,6,0,0.0,0,,,9.5,59.666666666666664
2014-06-01,80,32,1,1,1,0,0.0,0,,,4.0,231.0
2014-06-01,23,21,9,35,53,4,0.11428571428571428,4,,0.0,1.9428571428571428,45.02857142857143
2014-06-01,235,107,4,10,21,1,0.1,1,,0.0,4.1,70.9
2014-06-01,72,147,1,1,1,0,0.0,0,,,15.0,15.0
2014-06-01,95,5,1,7,7,0,0.0,0,,,6.428571428571429,35.714285714285715
2014-06-01,63,100,3,7,19,1,0.14285714285714285,2,1776.6661428571429,1.0,3.4285714285714284,54.142857142857146
2014-06-01,5,199,7,61,86,4,0.06557377049180328,4,4570.604699999999,0.0,2.2950819672131146,1.6557377049180328
2014-06-01,29,199,2,8,11,1,0.125,1,,0.0,8.0,65.25
2014-06-01,142,203,5,27,37,4,0.14814814814814814,4,,0.0,1.1111111111111112,47.111111111111114
2014-06-01,26,105,2,11,12,2,0.18181818181818182,2,,0.0,2.0,71.18181818181819
2014-06-01,12,21,5,12,14,2,0.16666666666666666,3,,0.5,3.0,44.083333333333336
2014-06-01,87,107,6,53,59,1,0.018867924528301886,1,,0.0,3.207547169811321,66.83018867924528
2014-06-01,58,92,8,24,46,2,0.08333333333333333,4,,1.0,4.375,16.666666666666668
